"","animal_id","local_area","num_dets","first_det","last_det","mean_lat","mean_lon"
"369","V2LNSSA-1343331-2021-05-11","Sheet Harbour passage",66,2021-05-16 05:42:09,2021-05-31 05:47:49,44.8665695404,-62.4962837203505
"370","V2LNSSA-1344707-2021-04-26","Sheet Harbour",187,2021-04-27 02:12:23,2021-04-27 04:35:49,44.9202516530958,-62.5386218284875
"371","V2LNSSA-1344707-2021-04-26","West River",7,2021-04-26 23:44:12,2021-04-26 23:51:25,44.9382000000021,-62.562089999998
"372","V2LNSSA-1344708-2021-04-26","Grand Banks of NL",2,2021-06-26 11:18:52,2021-06-26 11:29:26,46.8775407272727,-51.2342329090909
"373","V2LNSSA-1344708-2021-04-26","Sheet Harbour",493,2021-04-27 23:39:43,2021-05-23 05:23:02,44.9202516530958,-62.5386218284875
"374","V2LNSSA-1344708-2021-04-26","Sheet Harbour estuary",7711,2021-04-28 20:59:48,2021-05-29 19:58:44,44.8958021924533,-62.4850195539726
"375","V2LNSSA-1344708-2021-04-26","Sheet Harbour passage",70,2021-05-19 06:58:26,2021-05-29 12:20:04,44.8665695404,-62.4962837203505
"376","V2LNSSA-1344708-2021-04-26","West River",25,2021-04-26 23:01:37,2021-04-27 18:45:12,44.9382000000021,-62.562089999998
"377","V2LNSSA-1344709-2021-04-26","Sheet Harbour",2302,2021-05-01 17:30:43,2021-05-31 14:16:02,44.9202516530958,-62.5386218284875
"378","V2LNSSA-1344709-2021-04-26","Sheet Harbour estuary",16410,2021-05-03 06:30:29,2021-06-04 19:22:55,44.8958021924533,-62.4850195539726
"379","V2LNSSA-1344709-2021-04-26","Sheet Harbour passage",175,2021-05-17 04:37:55,2021-06-05 08:59:41,44.8665695404,-62.4962837203505
"380","V2LNSSA-1344709-2021-04-26","St. Anns Bank MPA",4,2021-06-13 12:57:24,2021-06-13 13:15:21,46.014734054054,-58.99753
"381","V2LNSSA-1344709-2021-04-26","West River",88,2021-04-29 17:11:27,2021-05-01 10:38:46,44.9382000000021,-62.562089999998
"382","V2LNSSA-1344710-2021-04-26","Sheet Harbour",1934,2021-04-29 00:23:46,2021-06-03 03:18:28,44.9202516530958,-62.5386218284875
"383","V2LNSSA-1344710-2021-04-26","Sheet Harbour estuary",9492,2021-04-30 06:25:51,2021-06-09 01:26:16,44.8958021924533,-62.4850195539726
"384","V2LNSSA-1344710-2021-04-26","Sheet Harbour passage",661,2021-05-05 05:47:59,2021-06-08 13:00:57,44.8665695404,-62.4962837203505
"385","V2LNSSA-1344710-2021-04-26","West River",220,2021-04-27 23:45:33,2021-04-28 17:15:11,44.9382000000021,-62.562089999998
"386","V2LNSSA-1344711-2021-04-26","ESI Moser River",10,2021-06-02 09:06:59,2021-06-02 09:26:07,44.8517599999999,-62.101015217391
"387","V2LNSSA-1344711-2021-04-26","Sheet Harbour",2403,2021-04-29 00:17:09,2021-05-31 14:32:12,44.9202516530958,-62.5386218284875
"388","V2LNSSA-1344711-2021-04-26","Sheet Harbour estuary",9207,2021-05-01 23:00:23,2021-06-01 07:58:39,44.8958021924533,-62.4850195539726
"389","V2LNSSA-1344711-2021-04-26","Sheet Harbour passage",21,2021-05-22 09:23:21,2021-06-01 11:13:18,44.8665695404,-62.4962837203505
"390","V2LNSSA-1344711-2021-04-26","West River",14,2021-04-28 18:55:34,2021-04-28 20:24:34,44.9382000000021,-62.562089999998
"391","V2LNSSA-1344712-2021-04-26","Sheet Harbour",1022,2021-04-29 17:42:53,2021-05-04 06:17:45,44.9202516530958,-62.5386218284875
"392","V2LNSSA-1344712-2021-04-26","Sheet Harbour estuary",273,2021-05-04 11:15:40,2021-05-05 14:06:21,44.8958021924533,-62.4850195539726
"393","V2LNSSA-1344712-2021-04-26","Sheet Harbour passage",6,2021-05-05 10:16:56,2021-05-05 10:31:35,44.8665695404,-62.4962837203505
"394","V2LNSSA-1344712-2021-04-26","West River",28,2021-04-27 03:27:55,2021-04-27 04:36:00,44.9382000000021,-62.562089999998
"395","V2LNSSA-1344713-2021-04-26","Sheet Harbour",2363,2021-04-30 01:51:21,2021-05-02 20:45:36,44.9202516530958,-62.5386218284875
"396","V2LNSSA-1344713-2021-04-26","West River",28,2021-04-29 13:16:45,2021-04-29 23:02:38,44.9382000000021,-62.562089999998
"397","V2LNSSA-1344714-2021-04-26","West River",18,2021-05-01 06:16:50,2021-05-01 07:25:37,44.9382000000021,-62.562089999998
"398","V2LNSSA-1344715-2021-04-26","Sheet Harbour",4752,2021-04-29 23:32:00,2021-05-03 05:39:43,44.9202516530958,-62.5386218284875
"399","V2LNSSA-1344715-2021-04-26","Sheet Harbour estuary",11928,2021-05-03 07:40:16,2021-05-28 00:53:37,44.8958021924533,-62.4850195539726
"400","V2LNSSA-1344715-2021-04-26","Sheet Harbour passage",151,2021-05-18 06:35:58,2021-05-27 12:46:01,44.8665695404,-62.4962837203505
"401","V2LNSSA-1344715-2021-04-26","West River",100,2021-04-29 07:24:16,2021-04-29 11:22:28,44.9382000000021,-62.562089999998
"402","V2LNSSA-1344716-2021-04-26","Sheet Harbour",2104,2021-04-27 23:59:24,2021-04-28 18:37:50,44.9202516530958,-62.5386218284875
"403","V2LNSSA-1344716-2021-04-26","West River",14,2021-04-26 22:59:32,2021-04-26 23:17:14,44.9382000000021,-62.562089999998
"404","V2LNSSA-1344717-2021-04-26","Sheet Harbour",4384,2021-05-01 03:11:47,2021-05-03 08:55:52,44.9202516530958,-62.5386218284875
"405","V2LNSSA-1344717-2021-04-26","West River",5,2021-04-30 14:48:43,2021-04-30 15:00:36,44.9382000000021,-62.562089999998
"406","V2LNSSA-1344718-2021-04-26","Sheet Harbour",9810,2021-04-30 06:41:04,2021-06-03 03:03:32,44.9202516530958,-62.5386218284875
"407","V2LNSSA-1344718-2021-04-26","Sheet Harbour estuary",6375,2021-05-15 05:53:48,2021-06-05 23:37:29,44.8958021924533,-62.4850195539726
"408","V2LNSSA-1344718-2021-04-26","Sheet Harbour passage",137,2021-05-20 20:26:26,2021-06-06 20:21:11,44.8665695404,-62.4962837203505
"409","V2LNSSA-1344718-2021-04-26","West River",9,2021-04-29 10:19:06,2021-04-29 10:37:28,44.9382000000021,-62.562089999998
"410","V2LNSSA-1344719-2021-04-26","Sheet Harbour",4740,2021-04-28 23:49:57,2021-05-01 19:12:56,44.9202516530958,-62.5386218284875
"411","V2LNSSA-1344719-2021-04-26","West River",15,2021-04-28 18:12:51,2021-04-28 19:30:52,44.9382000000021,-62.562089999998
"412","V2LNSSA-1344720-2021-04-26","Sheet Harbour",3855,2021-04-28 01:44:46,2021-05-31 15:30:11,44.9202516530958,-62.5386218284875
"413","V2LNSSA-1344720-2021-04-26","Sheet Harbour estuary",9803,2021-05-03 04:50:34,2021-05-31 17:07:40,44.8958021924533,-62.4850195539726
"414","V2LNSSA-1344720-2021-04-26","Sheet Harbour passage",92,2021-05-16 05:44:40,2021-05-31 18:08:15,44.8665695404,-62.4962837203505
"415","V2LNSSA-1344720-2021-04-26","West River",23,2021-04-27 15:55:32,2021-04-27 18:43:00,44.9382000000021,-62.562089999998
"416","V2LNSSA-1344721-2021-04-22","Sheet Harbour",5216,2021-04-27 03:16:05,2021-05-02 03:29:20,44.9202516530958,-62.5386218284875
"417","V2LNSSA-1344721-2021-04-22","Sheet Harbour estuary",192,2021-04-30 06:38:09,2021-05-02 07:56:34,44.8958021924533,-62.4850195539726
"418","V2LNSSA-1344721-2021-04-22","Sheet Harbour passage",14,2021-05-19 20:50:29,2021-05-20 04:00:25,44.8665695404,-62.4962837203505
"419","V2LNSSA-1344721-2021-04-22","West River",27,2021-04-26 16:56:40,2021-04-26 23:17:20,44.9382000000021,-62.562089999998
"420","V2LNSSA-1347229-2021-04-22","Sheet Harbour",771,2021-04-27 23:59:34,2021-04-30 03:24:00,44.9202516530958,-62.5386218284875
"421","V2LNSSA-1347229-2021-04-22","Sheet Harbour estuary",523,2021-04-30 06:38:43,2021-05-02 12:57:57,44.8958021924533,-62.4850195539726
"422","V2LNSSA-1347229-2021-04-22","West River",439,2021-04-23 10:01:40,2021-04-27 07:14:45,44.9382000000021,-62.562089999998
"423","V2LNSSA-1347230-2021-04-22","Sheet Harbour",3957,2021-04-27 04:29:37,2021-05-31 12:29:17,44.9202516530958,-62.5386218284875
"424","V2LNSSA-1347230-2021-04-22","Sheet Harbour estuary",11059,2021-05-06 02:28:46,2021-06-04 11:35:56,44.8958021924533,-62.4850195539726
"425","V2LNSSA-1347230-2021-04-22","Sheet Harbour passage",283,2021-05-14 06:00:45,2021-06-03 07:46:08,44.8665695404,-62.4962837203505
"426","V2LNSSA-1347230-2021-04-22","West River",18,2021-04-26 22:18:19,2021-04-26 22:56:44,44.9382000000021,-62.562089999998
"427","V2LNSSA-1347231-2021-04-22","Sheet Harbour",1079,2021-04-27 05:06:34,2021-05-04 06:47:54,44.9202516530958,-62.5386218284875
"428","V2LNSSA-1347231-2021-04-22","West River",19,2021-04-27 00:37:55,2021-04-27 01:12:07,44.9382000000021,-62.562089999998
"429","V2LNSSA-1347232-2021-04-22","Sheet Harbour",1091,2021-04-26 23:53:24,2021-05-26 02:24:32,44.9202516530958,-62.5386218284875
"430","V2LNSSA-1347232-2021-04-22","Sheet Harbour estuary",6516,2021-04-29 09:55:15,2021-05-26 08:39:32,44.8958021924533,-62.4850195539726
"431","V2LNSSA-1347232-2021-04-22","Sheet Harbour passage",270,2021-05-08 08:50:09,2021-05-26 21:49:06,44.8665695404,-62.4962837203505
"432","V2LNSSA-1347232-2021-04-22","West River",32,2021-04-26 16:54:24,2021-04-26 22:10:20,44.9382000000021,-62.562089999998
"433","V2LNSSA-1347233-2021-04-22","Sheet Harbour",2024,2021-04-29 00:11:11,2021-05-31 17:27:55,44.9202516530958,-62.5386218284875
"434","V2LNSSA-1347233-2021-04-22","Sheet Harbour estuary",10106,2021-05-05 08:07:56,2021-06-02 03:49:05,44.8958021924533,-62.4850195539726
"435","V2LNSSA-1347233-2021-04-22","Sheet Harbour passage",36,2021-05-09 04:16:46,2021-06-02 16:42:16,44.8665695404,-62.4962837203505
"436","V2LNSSA-1347233-2021-04-22","West River",7,2021-04-28 16:16:31,2021-04-28 18:43:43,44.9382000000021,-62.562089999998
"437","V2LNSSA-1347234-2021-04-22","Sheet Harbour",3265,2021-05-01 04:52:41,2021-05-08 09:14:30,44.9202516530958,-62.5386218284875
"438","V2LNSSA-1347234-2021-04-22","West River",11,2021-04-29 12:10:04,2021-04-29 14:23:50,44.9382000000021,-62.562089999998
"439","V2LNSSA-1347235-2021-04-22","Sheet Harbour",1717,2021-04-28 00:40:38,2021-06-01 13:15:43,44.9202516530958,-62.5386218284875
"440","V2LNSSA-1347235-2021-04-22","Sheet Harbour estuary",8786,2021-05-01 09:53:12,2021-06-06 08:00:26,44.8958021924533,-62.4850195539726
"441","V2LNSSA-1347235-2021-04-22","Sheet Harbour passage",116,2021-05-28 09:38:54,2021-06-06 16:33:13,44.8665695404,-62.4962837203505
"442","V2LNSSA-1347235-2021-04-22","West River",60,2021-04-24 17:14:01,2021-04-27 17:04:53,44.9382000000021,-62.562089999998
"443","V2LNSSA-1347236-2021-04-22","Sheet Harbour",5232,2021-05-01 00:20:16,2021-05-30 21:19:28,44.9202516530958,-62.5386218284875
"444","V2LNSSA-1347236-2021-04-22","Sheet Harbour estuary",6831,2021-05-16 06:13:50,2021-06-06 06:48:47,44.8958021924533,-62.4850195539726
"445","V2LNSSA-1347236-2021-04-22","Sheet Harbour passage",117,2021-05-18 06:46:48,2021-06-08 13:44:38,44.8665695404,-62.4962837203505
"446","V2LNSSA-1347236-2021-04-22","West River",152,2021-04-26 23:44:05,2021-04-27 09:29:43,44.9382000000021,-62.562089999998
"447","V2LNSSA-1347237-2021-04-22","Sheet Harbour",932,2021-04-27 05:17:49,2021-05-03 08:27:19,44.9202516530958,-62.5386218284875
"448","V2LNSSA-1347237-2021-04-22","West River",62,2021-04-26 18:36:39,2021-04-27 02:00:34,44.9382000000021,-62.562089999998
"449","V2LNSSA-1347238-2021-04-22","West River",232,2021-04-24 15:49:23,2021-04-28 11:57:41,44.9382000000021,-62.562089999998
"450","V2LNSSA-1503418-2022-04-29","ESI Moser River",12,2022-06-04 05:13:29,2022-06-04 05:30:15,44.8517599999999,-62.101015217391
"451","V2LNSSA-1503418-2022-04-29","ESI Shag Roost",24,2022-06-03 03:55:36,2022-06-03 04:28:37,44.7947664430895,-62.4701632926829
"452","V2LNSSA-1503418-2022-04-29","Sheet Harbour",6726,2022-05-07 00:03:55.8814,2022-06-02 11:11:03.8907,44.9202516530958,-62.5386218284875
"453","V2LNSSA-1503418-2022-04-29","Sheet Harbour estuary",5212,2022-05-12 19:38:41,2022-06-02 15:39:14.1996,44.8958021924533,-62.4850195539726
"454","V2LNSSA-1503418-2022-04-29","Sheet Harbour passage",278,2022-05-20 18:21:19.1072,2022-06-02 23:47:05.795,44.8665695404,-62.4962837203505
"455","V2LNSSA-1503418-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"456","V2LNSSA-1503419-2022-04-29","ESI Shag Roost",9,2022-06-09 12:42:45,2022-06-09 12:53:21,44.7947664430895,-62.4701632926829
"457","V2LNSSA-1503419-2022-04-29","Sheet Harbour",833,2022-05-04 00:43:15.9644,2022-06-08 04:02:02.7875,44.9202516530958,-62.5386218284875
"458","V2LNSSA-1503419-2022-04-29","Sheet Harbour estuary",6820,2022-05-10 07:20:47,2022-06-09 06:26:27,44.8958021924533,-62.4850195539726
"459","V2LNSSA-1503419-2022-04-29","Sheet Harbour passage",498,2022-05-22 09:56:24.1477,2022-06-09 09:59:30.1916,44.8665695404,-62.4962837203505
"460","V2LNSSA-1503419-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"461","V2LNSSA-1503420-2022-04-29","Sheet Harbour",2687,2022-05-05 06:22:36,2022-05-17 23:26:15.6216,44.9202516530958,-62.5386218284875
"462","V2LNSSA-1503420-2022-04-29","Sheet Harbour estuary",7062,2022-05-10 05:13:03,2022-05-30 07:52:24.4041,44.8958021924533,-62.4850195539726
"463","V2LNSSA-1503420-2022-04-29","Sheet Harbour passage",477,2022-05-22 05:58:32.2291,2022-05-31 20:18:55.9303,44.8665695404,-62.4962837203505
"464","V2LNSSA-1503420-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"465","V2LNSSA-1503421-2022-04-29","ESI Shag Roost",20,2022-05-26 13:26:16,2022-05-26 19:07:25,44.7947664430895,-62.4701632926829
"466","V2LNSSA-1503421-2022-04-29","Sheet Harbour",948,2022-05-04 17:36:06.3717,2022-05-18 01:06:20.4345,44.9202516530958,-62.5386218284875
"467","V2LNSSA-1503421-2022-04-29","Sheet Harbour estuary",7984,2022-05-06 01:22:13.6724,2022-05-24 18:18:50,44.8958021924533,-62.4850195539726
"468","V2LNSSA-1503421-2022-04-29","Sheet Harbour passage",228,2022-05-22 11:44:55.7609,2022-05-25 13:23:33.1152,44.8665695404,-62.4962837203505
"469","V2LNSSA-1503421-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"470","V2LNSSA-1503422-2022-04-29","Sheet Harbour",986,2022-05-02 03:35:21.9918,2022-05-04 06:33:21.3164,44.9202516530958,-62.5386218284875
"471","V2LNSSA-1503422-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"472","V2LNSSA-1503423-2022-04-29","Sheet Harbour",32,2022-05-04 00:40:01.9407,2022-07-17 04:00:11.9897,44.9202516530958,-62.5386218284875
"473","V2LNSSA-1503423-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"474","V2LNSSA-1503424-2022-04-29","ESI Moser River",11,2022-06-05 04:45:50,2022-06-05 05:03:18,44.8517599999999,-62.101015217391
"475","V2LNSSA-1503424-2022-04-29","ESI Shag Roost",28,2022-06-01 17:43:24,2022-06-04 17:51:12,44.7947664430895,-62.4701632926829
"476","V2LNSSA-1503424-2022-04-29","Sheet Harbour",790,2022-05-06 00:28:13.5196,2022-05-25 05:52:35.1352,44.9202516530958,-62.5386218284875
"477","V2LNSSA-1503424-2022-04-29","Sheet Harbour estuary",9125,2022-05-09 08:35:24,2022-06-04 07:16:23.3748,44.8958021924533,-62.4850195539726
"478","V2LNSSA-1503424-2022-04-29","Sheet Harbour passage",348,2022-05-23 11:03:15.9138,2022-06-04 14:29:07.6274,44.8665695404,-62.4962837203505
"479","V2LNSSA-1503424-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"480","V2LNSSA-1503425-2022-04-29","Grand Banks of NL",10,2022-06-27 18:01:37,2022-06-27 18:15:53,46.8775407272727,-51.2342329090909
"481","V2LNSSA-1503425-2022-04-29","NE Newfoundland Shelf",5,2022-07-14 07:31:24,2022-07-14 07:39:49,49.4985375,-50.3756375
"482","V2LNSSA-1503425-2022-04-29","Sheet Harbour",1172,2022-05-04 00:25:40.426,2022-05-30 08:24:34.8393,44.9202516530958,-62.5386218284875
"483","V2LNSSA-1503425-2022-04-29","Sheet Harbour estuary",8951,2022-05-06 06:20:58.187,2022-05-31 06:32:38.6223,44.8958021924533,-62.4850195539726
"484","V2LNSSA-1503425-2022-04-29","Sheet Harbour passage",252,2022-05-20 07:22:31.748,2022-05-31 17:32:58.4901,44.8665695404,-62.4962837203505
"485","V2LNSSA-1503425-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"486","V2LNSSA-1503426-2022-04-29","ESI Shag Roost",9,2022-06-09 13:14:15,2022-06-09 13:36:04,44.7947664430895,-62.4701632926829
"487","V2LNSSA-1503426-2022-04-29","Sheet Harbour",548,2022-05-05 23:52:46.2142,2022-06-08 07:46:56.2413,44.9202516530958,-62.5386218284875
"488","V2LNSSA-1503426-2022-04-29","Sheet Harbour estuary",10483,2022-05-10 05:15:38,2022-06-09 06:28:40.9832,44.8958021924533,-62.4850195539726
"489","V2LNSSA-1503426-2022-04-29","Sheet Harbour passage",644,2022-05-20 08:15:50.8046,2022-06-09 10:35:57.574,44.8665695404,-62.4962837203505
"490","V2LNSSA-1503426-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"491","V2LNSSA-1503427-2022-04-29","ESI Shag Roost",10,2022-06-01 22:58:28,2022-06-01 23:14:56,44.7947664430895,-62.4701632926829
"492","V2LNSSA-1503427-2022-04-29","Sheet Harbour",1018,2022-05-07 00:04:04.0512,2022-05-27 01:29:50.2874,44.9202516530958,-62.5386218284875
"493","V2LNSSA-1503427-2022-04-29","Sheet Harbour estuary",2706,2022-05-08 08:10:37,2022-05-30 07:42:36,44.8958021924533,-62.4850195539726
"494","V2LNSSA-1503427-2022-04-29","Sheet Harbour passage",202,2022-05-20 14:30:50.6337,2022-05-31 12:16:50.5531,44.8665695404,-62.4962837203505
"495","V2LNSSA-1503427-2022-04-29","West River upper",2,2022-04-29 00:05:00,2022-04-29 00:05:00,44.9585454198472,-62.6177866412211
"496","V2LNSSA-1503428-2022-05-01","Sheet Harbour",837,2022-05-05 00:19:34.9803,2022-05-10 02:23:00.9139,44.9202516530958,-62.5386218284875
"497","V2LNSSA-1503428-2022-05-01","Sheet Harbour estuary",3314,2022-05-07 14:23:20,2022-05-10 08:14:33,44.8958021924533,-62.4850195539726
"498","V2LNSSA-1503428-2022-05-01","West River upper",2,2022-05-01 00:05:00,2022-05-01 00:05:00,44.9585454198472,-62.6177866412211
"499","V2LNSSA-1503429-2022-05-01","ESI Moser River",18,2022-06-03 18:10:24,2022-06-03 18:38:36,44.8517599999999,-62.101015217391
"500","V2LNSSA-1503429-2022-05-01","ESI Shag Roost",23,2022-06-02 10:22:09,2022-06-02 11:31:38,44.7947664430895,-62.4701632926829
"501","V2LNSSA-1503429-2022-05-01","Sheet Harbour",797,2022-05-03 23:40:36.6481,2022-05-16 00:21:25.5628,44.9202516530958,-62.5386218284875
"502","V2LNSSA-1503429-2022-05-01","Sheet Harbour estuary",4847,2022-05-11 12:53:06,2022-05-31 06:35:06.2158,44.8958021924533,-62.4850195539726
"503","V2LNSSA-1503429-2022-05-01","Sheet Harbour passage",402,2022-05-22 09:40:10.5002,2022-06-02 03:03:22.5579,44.8665695404,-62.4962837203505
"504","V2LNSSA-1503429-2022-05-01","West River upper",2,2022-05-01 00:05:00,2022-05-01 00:05:00,44.9585454198472,-62.6177866412211
"505","V2LNSSA-1503430-2022-05-01","ESI Moser River",15,2022-06-05 15:27:01,2022-06-05 15:47:40,44.8517599999999,-62.101015217391
"506","V2LNSSA-1503430-2022-05-01","ESI Shag Roost",12,2022-06-04 20:40:41,2022-06-04 21:01:50,44.7947664430895,-62.4701632926829
"507","V2LNSSA-1503430-2022-05-01","Sheet Harbour",3549,2022-05-13 16:43:30.3936,2022-06-02 08:51:55.9242,44.9202516530958,-62.5386218284875
"508","V2LNSSA-1503430-2022-05-01","Sheet Harbour estuary",4315,2022-05-17 07:37:13,2022-06-04 00:55:02.188,44.8958021924533,-62.4850195539726
"509","V2LNSSA-1503430-2022-05-01","Sheet Harbour passage",219,2022-05-23 16:37:38.6807,2022-06-04 11:09:55.6536,44.8665695404,-62.4962837203505
"510","V2LNSSA-1503430-2022-05-01","West River upper",2,2022-05-01 00:05:00,2022-05-01 00:05:00,44.9585454198472,-62.6177866412211
"511","V2LNSSA-1503431-2022-05-01","ESI Shag Roost",2,2022-06-07 22:09:38,2022-06-07 22:10:54,44.7947664430895,-62.4701632926829
"512","V2LNSSA-1503431-2022-05-01","Sheet Harbour",671,2022-05-04 00:01:59.2786,2022-06-02 10:00:33.4763,44.9202516530958,-62.5386218284875
"513","V2LNSSA-1503431-2022-05-01","Sheet Harbour estuary",7195,2022-05-06 16:31:56.3253,2022-06-07 14:13:33,44.8958021924533,-62.4850195539726
"514","V2LNSSA-1503431-2022-05-01","Sheet Harbour passage",383,2022-05-22 13:02:50.8303,2022-06-05 16:13:20.6406,44.8665695404,-62.4962837203505
"515","V2LNSSA-1503431-2022-05-01","West River upper",2,2022-05-01 00:05:00,2022-05-01 00:05:00,44.9585454198472,-62.6177866412211
"516","V2LNSSA-1503432-2022-05-03","Sheet Harbour",2485,2022-05-07 06:50:19.4775,2022-05-27 07:48:11.5945,44.9202516530958,-62.5386218284875
"517","V2LNSSA-1503432-2022-05-03","Sheet Harbour estuary",10338,2022-05-14 07:14:51.6617,2022-06-07 13:15:21.2944,44.8958021924533,-62.4850195539726
"518","V2LNSSA-1503432-2022-05-03","Sheet Harbour passage",542,2022-05-15 06:52:22.82,2022-06-07 16:28:29.9903,44.8665695404,-62.4962837203505
"519","V2LNSSA-1503432-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"520","V2LNSSA-1503433-2022-05-03","ESI Shag Roost",12,2022-05-29 12:24:10,2022-05-29 12:41:58,44.7947664430895,-62.4701632926829
"521","V2LNSSA-1503433-2022-05-03","Sheet Harbour",2024,2022-05-05 00:43:19.8009,2022-05-20 04:39:48.0216,44.9202516530958,-62.5386218284875
"522","V2LNSSA-1503433-2022-05-03","Sheet Harbour estuary",3581,2022-05-11 11:53:32,2022-05-29 04:32:14.323,44.8958021924533,-62.4850195539726
"523","V2LNSSA-1503433-2022-05-03","Sheet Harbour passage",458,2022-05-14 14:36:15.2378,2022-05-28 16:07:31.5359,44.8665695404,-62.4962837203505
"524","V2LNSSA-1503433-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"525","V2LNSSA-1503434-2022-05-03","ESI Moser River",14,2022-06-05 11:55:32,2022-06-05 12:28:11,44.8517599999999,-62.101015217391
"526","V2LNSSA-1503434-2022-05-03","ESI Shag Roost",16,2022-06-04 15:33:59,2022-06-04 16:06:12,44.7947664430895,-62.4701632926829
"527","V2LNSSA-1503434-2022-05-03","Grand Banks of NL",6,2022-07-04 03:21:52,2022-07-04 16:22:43,46.8775407272727,-51.2342329090909
"528","V2LNSSA-1503434-2022-05-03","Sheet Harbour",3624,2022-05-04 23:43:28,2022-05-27 07:54:53.2837,44.9202516530958,-62.5386218284875
"529","V2LNSSA-1503434-2022-05-03","Sheet Harbour estuary",5317,2022-05-11 01:34:13.9185,2022-06-04 08:17:31,44.8958021924533,-62.4850195539726
"530","V2LNSSA-1503434-2022-05-03","Sheet Harbour passage",561,2022-05-13 16:47:43.9141,2022-06-04 11:27:44.4056,44.8665695404,-62.4962837203505
"531","V2LNSSA-1503434-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"532","V2LNSSA-1503435-2022-05-03","ESI Moser River",15,2022-06-05 12:27:15,2022-06-05 12:49:01,44.8517599999999,-62.101015217391
"533","V2LNSSA-1503435-2022-05-03","ESI Shag Roost",4,2022-06-04 20:37:08,2022-06-04 20:42:30,44.7947664430895,-62.4701632926829
"534","V2LNSSA-1503435-2022-05-03","Sheet Harbour",2924,2022-05-05 00:15:17.3334,2022-06-03 08:03:01.1789,44.9202516530958,-62.5386218284875
"535","V2LNSSA-1503435-2022-05-03","Sheet Harbour estuary",3245,2022-05-15 09:54:18,2022-06-04 05:16:14.9851,44.8958021924533,-62.4850195539726
"536","V2LNSSA-1503435-2022-05-03","Sheet Harbour passage",513,2022-05-20 09:29:15.678,2022-06-04 11:44:07.4607,44.8665695404,-62.4962837203505
"537","V2LNSSA-1503435-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"538","V2LNSSA-1503436-2022-05-03","ESI Shag Roost",3,2022-05-31 22:09:32,2022-05-31 22:13:07,44.7947664430895,-62.4701632926829
"539","V2LNSSA-1503436-2022-05-03","Sheet Harbour",5003,2022-05-05 03:17:42.8898,2022-05-18 15:04:55.8569,44.9202516530958,-62.5386218284875
"540","V2LNSSA-1503436-2022-05-03","Sheet Harbour estuary",9072,2022-05-09 06:52:00,2022-05-30 01:07:58.1518,44.8958021924533,-62.4850195539726
"541","V2LNSSA-1503436-2022-05-03","Sheet Harbour passage",595,2022-05-14 09:21:03.7702,2022-05-31 14:38:10.2441,44.8665695404,-62.4962837203505
"542","V2LNSSA-1503436-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"543","V2LNSSA-1503437-2022-05-03","Sheet Harbour",272,2022-05-05 03:24:47.6772,2022-05-27 01:04:00.3924,44.9202516530958,-62.5386218284875
"544","V2LNSSA-1503437-2022-05-03","Sheet Harbour estuary",3106,2022-05-11 02:33:58,2022-05-31 17:48:38.5088,44.8958021924533,-62.4850195539726
"545","V2LNSSA-1503437-2022-05-03","Sheet Harbour passage",488,2022-05-19 06:50:21.2324,2022-05-31 19:51:36.5314,44.8665695404,-62.4962837203505
"546","V2LNSSA-1503437-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"547","V2LNSSA-1503438-2022-05-03","Sheet Harbour",794,2022-05-07 00:08:12.805,2022-05-07 09:29:36.1567,44.9202516530958,-62.5386218284875
"548","V2LNSSA-1503438-2022-05-03","West River upper",2,2022-05-03 00:05:00,2022-05-03 00:05:00,44.9585454198472,-62.6177866412211
"549","V2LNSSA-1503439-2022-05-03","ESI Shag Roost",51,2022-06-02 06:33:58,2022-06-02 09:51:06,44.7947664430895,-62.4701632926829
